sentence,gt,text,spans,count_ignore,same,distance
"২০০১ সালে ক্ষমতায় এসে বিএনপি জামাত জোট প্রতিপক্ষের উপর যে অন্ধ রাজনৈতিক আক্রোশ দেখিয়েছিলো, সেটার ফলাফলে তারা নিজেরা আরো ভয়াবহ অন্ধ আক্রোশের শিকার।","২০০১ সালে ক্ষমতায় এসে $বিএনপি জামাত$ জোট প্রতিপক্ষের উপর যে অন্ধ রাজনৈতিক আক্রোশ $দেখিয়েছিলো$$,$ সেটার ফলাফলে তারা নিজেরা $আরো$ ভয়াবহ অন্ধ আক্রোশের শিকার।","২০০১ সালে ক্ষমতায় এসে বিএনপি জামাত জোট প্রতিপক্ষের উপর যে অন্ধ রাজনৈতিক আক্রোশ দেখিয়েছিলো, সেটার ফলাফলে তারা নিজেরা আরো ভয়াবহ অন্ধ আক্রোশের শিকার।","[22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 116, 117, 118]",0,False,8
"এখনো সমাজের, বিশেষত সংখ্যাগুরু বাঙালি মুসলমান সমাজের, সংস্কৃতি নিয়ে মনের জড়তা কাটেনি।","$এখনো$ সমাজের, বিশেষত সংখ্যাগুরু বাঙালি মুসলমান সমাজের, সংস্কৃতি নিয়ে মনের জড়তা কাটেনি।","এখনো সমাজের, বিশেষত সংখ্যাগুরু বাঙালি মুসলমান সমাজের, সংস্কৃতি নিয়ে মনের জড়তা কাটেনি।","[0, 1, 2, 3, 4]",0,False,2
অথবা বলা যায় তাদের রান্না বান্দরবানের আদীবাসীদের মতো হয়েছে।,অথবা বলা যায় তাদের রান্না বান্দরবানের $আদীবাসীদের$ মতো হয়েছে।,অথবা বলা যায় তাদের রান্না বান্দরবানের আদীবাসীদের মতো হয়েছে।,"[38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",0,False,2
একই লেখা বার বার পোস্ট দেওয়া যাবেনা।,একই লেখা বার বার পোস্ট দেওয়া যাবে$$না।,একই লেখা বার বার পোস্ট দেওয়া যাবেনা।,[],1,False,2
কার সাথে যেন ফোনে কথা বলছে।,কার সাথে যেন ফোনে কথা বলছে।,কার সাথে যেন ফোনে কথা বলছে।,[],0,True,0
যদিও অন্যান্য অর্থবছর তা ৩৫ শতাংশের নিচে ছিল।,যদিও অন্যান্য অর্থবছর তা ৩৫ শতাংশের নিচে ছিল।,যদিও অন্যান্য অর্থবছর তা ৩৫ শতাংশের নিচে ছিল।,[],0,True,0
এরপর মাজেক সুস্থ হয়ে উঠেছে এবং সে আবার গান গাওয়া শুরু করেছে।,এরপর মাজেক সুস্থ হয়ে উঠেছে এবং সে আবার গান গাওয়া শুরু করেছে।,এরপর মাজেক সুস্থ হয়ে উঠেছে এবং সে আবার গান গাওয়া শুরু করেছে।,[],0,True,0
তিনি বেশ ম্রিয়মান ছিলেন।,তিনি বেশ ম্রিয়মান ছিলেন।,তিনি বেশ ম্রিয়মান ছিলেন।,[],0,True,0
"বর্তমান ভিসি তো আর এখন ছাত্রদের ভিসি না , সরকারের ভিসি , বিষয়টা বুঝতে হবে ","বর্তমান ভিসি তো আর এখন ছাত্রদের ভিসি না$ $, সরকারের ভিসি$$ $,$ বিষয়টা বুঝতে হবে$$ ","বর্তমান ভিসি তো আর এখন ছাত্রদের ভিসি না , সরকারের ভিসি , বিষয়টা বুঝতে হবে ","[39, 55]",2,False,8
"সতীশ, তোমার আপিসের সাহেব এসেছেন দেখছি।","সতীশ, তোমার আপিসের সাহেব এসেছেন দেখছি।","সতীশ, তোমার আপিসের সাহেব এসেছেন দেখছি।",[],0,True,0
কেমনডা লাগে।,$কেমনডা$ লাগে।,কেমনডা লাগে।,"[0, 1, 2, 3, 4, 5]",0,False,2
"যোগশাস্ত্রে এই তিনটিকে শব্দ, অর্থ ও জ্ঞান বলে।","যোগশাস্ত্রে এই তিনটিকে শব্দ, অর্থ ও জ্ঞান বলে।","যোগশাস্ত্রে এই তিনটিকে শব্দ, অর্থ ও জ্ঞান বলে।",[],0,True,0
